2024-06-20 17:11:10.194311,1.82,0.03,-0.12,-0.07,-0.02,0.11,1.50,-1.18,1.47,-0.27,0.14,0.11
2024-06-20 17:11:11.241870,2.04,-0.04,-0.21,-0.09,-0.03,0.09,1.38,-0.92,1.21,-0.20,-0.00,0.12
2024-06-20 17:11:12.275570,1.91,-0.07,-0.25,-0.01,-0.05,-0.06,1.36,-0.90,1.16,-0.06,-0.09,0.09
2024-06-20 17:11:13.308321,2.10,0.12,-0.18,0.00,0.03,0.02,1.21,-0.95,1.31,-0.09,0.03,0.04
2024-06-20 17:11:14.342643,2.21,0.09,-0.19,0.04,0.02,-0.02,1.35,-0.88,1.10,0.07,0.18,-0.15
2024-06-20 17:11:15.370851,1.85,-0.10,-0.20,-0.08,-0.07,0.06,1.52,-0.97,1.21,0.06,-0.18,0.06
2024-06-20 17:11:16.407567,2.13,0.09,-0.15,-0.07,-0.01,0.06,1.15,-0.84,1.17,-0.08,-0.04,0.08
2024-06-20 17:11:17.435490,2.09,0.11,-0.17,0.01,0.08,0.10,1.49,-0.93,1.15,0.19,-0.07,-0.07
2024-06-20 17:11:18.471172,1.85,0.12,-0.14,-0.05,-0.10,-0.03,1.22,-0.52,0.82,-0.18,0.06,0.06
2024-06-20 17:11:19.506228,1.92,0.18,-0.14,0.21,0.19,-0.07,1.53,-1.00,1.21,0.32,0.03,-0.13
2024-06-20 17:11:20.540056,2.06,-0.07,-0.29,0.12,0.10,-0.04,1.10,-0.66,0.95,0.14,0.00,-0.09
2024-06-20 17:11:21.572066,2.18,0.12,-0.22,0.26,0.20,-0.24,1.33,-0.73,0.94,-0.27,0.36,-0.12
2024-06-20 17:11:22.600469,2.18,-0.13,-0.33,0.15,0.12,-0.13,1.31,-0.77,1.04,-0.12,0.13,0.02
2024-06-20 17:11:24.645737,2.21,-0.28,-0.39,-0.05,-0.05,0.05,1.42,-1.09,1.43,-0.04,0.02,0.03
2024-06-20 17:11:26.821692,2.18,0.17,-0.14,0.10,-0.16,-0.25,1.71,-1.46,1.74,0.29,-0.20,-0.13
2024-06-20 17:11:28.868682,2.11,-0.50,-0.59,0.07,0.05,-0.05,1.30,-1.04,1.45,0.07,0.09,-0.09
2024-06-20 17:11:30.914115,2.18,-0.82,-0.82,-0.43,-0.23,0.16,1.58,-1.05,1.32,0.19,-0.05,-0.09
2024-06-20 17:11:32.940228,2.47,0.36,-0.17,0.55,0.07,-0.11,1.32,-0.83,1.30,-0.16,0.14,0.05
2024-06-20 17:11:34.986622,2.10,-0.08,-0.29,0.11,0.31,0.12,1.18,-1.12,1.53,-0.40,0.07,0.24
2024-06-20 17:11:37.019469,2.30,-0.04,-0.33,0.16,0.20,-0.04,1.60,-0.76,0.77,0.40,0.25,-0.42
2024-06-20 17:11:38.095486,2.17,0.07,-0.28,-0.01,-0.13,-0.15,1.23,-0.61,0.90,0.24,0.05,-0.15
2024-06-20 17:11:40.151365,2.11,-0.16,-0.31,-0.01,-0.07,0.00,1.38,-0.62,0.87,0.30,-0.07,-0.14
2024-06-20 17:11:42.198679,2.71,0.22,-0.31,0.02,0.04,0.02,1.49,-1.13,1.34,0.05,-0.07,0.00
2024-06-20 17:11:44.427267,2.27,0.25,-0.16,-0.07,-0.32,-0.10,1.78,-1.18,1.31,0.14,-0.16,-0.09
2024-06-20 17:11:46.464545,2.45,0.09,-0.30,-0.00,0.22,0.05,1.40,-1.23,1.51,0.03,-0.02,-0.04
2024-06-20 17:11:48.510124,2.66,0.00,-0.41,-0.02,0.05,0.01,1.62,-1.03,1.12,0.29,-0.04,-0.21
2024-06-20 17:11:50.579577,2.58,0.10,-0.24,0.03,-0.08,-0.07,1.26,-0.85,1.12,0.21,0.22,-0.34
2024-06-20 17:11:51.610557,2.71,0.28,-0.22,-0.06,0.04,0.12,0.64,-0.81,1.46,-0.13,-0.08,0.19
2024-06-20 17:11:52.642227,2.45,0.12,-0.20,0.05,-0.07,-0.12,1.65,-1.08,1.25,0.08,0.09,-0.14
2024-06-20 17:11:53.678358,2.32,0.12,-0.16,-0.00,0.07,0.10,1.32,-0.98,1.18,0.10,-0.51,0.33
2024-06-20 17:11:54.704612,2.38,0.15,-0.15,-0.18,0.19,0.29,1.08,-1.05,1.36,0.05,-0.73,0.46
2024-06-20 17:11:55.745005,2.19,0.09,-0.13,0.02,-0.04,-0.05,1.01,-1.00,1.47,-0.01,-0.69,0.42
2024-06-20 17:11:57.772233,2.44,0.17,-0.21,0.23,-0.14,-0.25,1.57,-0.95,1.08,0.13,0.16,-0.22
2024-06-20 17:11:59.813895,2.41,0.16,-0.20,-0.13,-0.16,-0.02,1.11,-1.07,1.52,-0.02,-0.34,0.25
2024-06-20 17:12:01.849444,2.62,0.25,-0.23,0.24,-0.17,-0.33,1.88,-1.02,1.13,0.19,-0.45,0.09
2024-06-20 17:12:03.897550,2.57,-0.04,-0.24,0.11,-0.10,-0.16,0.66,-1.24,1.93,-0.00,-0.40,0.34
2024-06-20 17:12:04.934427,2.61,0.17,-0.29,0.04,-0.04,-0.07,1.50,-1.19,1.49,0.10,-0.34,0.14
2024-06-20 17:12:07.170226,2.69,-0.15,-0.38,0.01,0.16,0.06,1.58,-1.18,1.49,0.33,0.16,-0.28
2024-06-20 17:12:08.213604,2.48,-0.00,-0.32,-0.07,-0.13,0.01,1.10,-1.39,1.89,-0.35,0.09,0.24
2024-06-20 17:12:09.254499,2.54,0.03,-0.40,0.07,0.17,0.05,1.60,-1.20,1.58,0.07,0.33,-0.23
2024-06-20 17:12:10.288736,2.72,-0.04,-0.31,-0.07,0.11,0.20,1.51,-1.16,1.33,0.15,0.57,-0.51
2024-06-20 17:12:11.326000,3.25,-0.06,0.19,-0.08,0.15,0.18,2.12,-0.82,1.38,-0.16,0.61,-0.40
2024-06-20 17:12:12.363625,2.91,-0.04,-0.01,-0.02,0.02,0.06,2.38,-0.97,1.09,0.04,-0.23,0.00
2024-06-20 17:12:13.399844,3.08,-0.09,-0.27,0.01,0.12,-0.03,1.77,-1.67,1.23,0.31,-0.26,-0.10
2024-06-20 17:12:14.423783,2.82,0.46,-0.23,-0.08,-0.28,-0.00,1.64,-0.84,1.14,-0.70,0.62,0.15
2024-06-20 17:12:15.462258,3.31,-0.52,-0.32,-0.06,0.14,0.12,1.20,-1.99,1.60,0.34,-0.27,-0.08
2024-06-20 17:12:16.535546,2.55,0.06,-0.19,-0.02,-0.23,-0.06,0.86,-0.71,0.87,0.17,0.07,-0.11
2024-06-20 17:12:18.601323,2.54,-0.14,-0.33,0.07,-0.09,-0.10,1.49,-1.43,1.53,0.19,-0.62,0.25
2024-06-20 17:12:20.063369,2.62,0.92,-0.34,-0.19,0.20,0.29,1.77,-1.39,1.07,0.80,-0.21,-0.46
2024-06-20 17:12:21.135233,2.68,-0.27,-0.37,0.31,0.30,-0.01,1.04,-1.50,2.22,-0.31,-0.31,0.42
2024-06-20 17:12:22.180140,2.08,0.01,-0.40,0.29,0.28,0.08,0.75,-1.88,1.72,-0.14,-0.20,0.34
2024-06-20 17:12:23.228731,2.34,0.09,-0.33,0.31,-0.14,-0.41,2.12,-1.27,1.17,0.12,-0.29,0.04
2024-06-20 17:12:24.272557,2.14,0.04,-0.27,0.07,-0.24,-0.23,1.91,-1.93,2.08,0.49,-0.48,-0.21
2024-06-20 17:12:25.310663,2.52,-0.04,-0.35,0.25,0.25,-0.10,1.40,-0.76,1.20,0.03,0.26,-0.19
2024-06-20 17:12:26.359532,2.19,-0.30,-0.32,-0.26,0.21,0.33,1.95,-1.20,1.32,0.04,-0.12,-0.08
2024-06-20 17:12:27.410305,2.37,-0.29,-0.42,-0.02,0.03,0.05,1.65,-1.44,1.79,-0.03,0.18,-0.16
2024-06-20 17:12:28.450122,2.77,-0.29,-0.60,0.02,0.11,-0.08,1.09,-0.98,1.59,0.29,0.25,-0.34
2024-06-20 17:12:29.488608,1.95,0.12,-0.27,0.42,0.15,-0.18,2.05,-1.63,1.44,0.43,-1.27,0.59
2024-06-20 17:12:30.528444,2.57,0.97,-0.00,-0.06,0.11,0.12,0.46,-1.49,2.32,0.11,-1.11,0.88
2024-06-20 17:12:31.556829,2.51,0.30,-0.20,-0.11,0.06,0.15,0.17,-1.32,2.40,-0.22,0.39,-0.07
2024-06-20 17:12:32.593711,2.54,0.13,-0.27,0.04,0.14,0.03,0.41,-0.68,1.65,-1.00,0.64,0.28
2024-06-20 17:12:33.634394,2.20,-0.31,-0.35,-0.11,-0.23,-0.02,1.99,-1.51,1.65,0.02,-0.53,0.31
2024-06-20 17:12:35.209018,2.90,0.16,-0.38,0.01,0.01,-0.04,0.77,-0.96,1.77,-0.11,0.44,-0.26
2024-06-20 17:12:36.241553,2.30,-0.16,-0.30,-0.17,0.13,0.29,2.38,-1.04,0.81,-0.08,0.08,-0.15
2024-06-20 17:12:38.276707,2.76,-0.03,-0.40,0.02,-0.09,-0.09,1.29,-1.34,1.78,0.05,-0.21,0.13
2024-06-20 17:12:39.321081,2.63,0.00,-0.22,-0.19,-0.14,0.12,1.49,-1.33,1.75,0.03,-0.18,0.11
2024-06-20 17:12:41.368831,2.58,0.33,-0.31,0.02,-0.09,-0.15,1.30,-1.36,1.83,-0.02,-0.22,0.22
2024-06-20 17:12:43.406851,2.75,0.17,-0.39,-0.04,0.01,0.02,2.22,-1.33,1.32,0.17,-0.39,0.13
